,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,代码,名称,涨跌幅度,前收盘,最高,最低,收盘,振荡幅度,成交量,总金额,市场比%%,换手率%%,5日量变%%
2756,000590,启迪古汉,中成药,湖南,281.7,2.23,2.23,59236.88,22981.1,14046.29,15244.8,0.68,0.055,0.98,21.24,19960119,-20354.5,-0.91,0.0,-60.83,51.87,5.46,13786,000590,启迪古汉,-10.75,23.08,26.56,16.04,20.6,65.59,   6.56亿, 141.3亿,0.02,293.9,-49.79
2757,002642,荣之联,软件服务,北京,200.07,3.44,6.36,448285.19,234534.88,21969.74,238218.34,3.75,0.08900000000000001,5.71,4.17,20111220,55841.63,0.88,-3.29,-23.31,37.74,6.07,40380,002642,荣之联,-34.28,35.15,45.45,19.77,23.1,129.89,  22.59亿, 861.3亿,0.1,657.04,-46.81
2758,600588,用友网络,软件服务,北京,0.0,14.6,14.64,1064176.5,619368.69,156287.45,242732.7,1.66,-0.242,3.55,6.9,20010518,83402.81,0.57,16.01,10.16,63.77,-13.47,87104,600588,用友网络,-14.84,28.44,33.33,15.93,24.22,109.23,  49.66亿,  1120亿,0.21,340.05,-39.82
2759,002456,欧菲光,元器件,深圳,52.23,10.28,10.86,2160265.0,1404645.75,429720.31,322199.03,2.97,0.55,6.49,5.6,20100803,246933.27,2.27,43.22,60.32,11.02,2.98,48820,002456,欧菲光,38.5,25.43,41.0,19.53,35.22,109.93,  64.54亿,  1871亿,0.23,627.82,-65.67
2760,000568,泸州老窖,白酒,四川,23.64,14.02,14.02,1327208.75,955679.31,106665.13,65134.01,0.46,1.074,7.56,4.48,19940509,697650.75,4.98,17.3,13.72,62.1,25.61,55349,000568,泸州老窖,46.15,22.99,35.88,18.71,33.6,91.77,  28.70亿, 800.4亿,0.1,204.76,4.33
2761,300287,飞利信,软件服务,北京,46.72,7.22,14.35,672035.38,365206.25,18183.25,330187.28,2.3,0.23,3.79,3.53,20120201,69085.38,0.48,96.77,274.46,43.23,21.66,45124,300287,飞利信,-31.72,18.82,20.26,9.97,12.85,103.21,  48.00亿, 658.6亿,0.08,664.46,-50.42
2762,300023,宝德股份,专用机械,陕西,147.74,1.31,3.16,615837.38,221749.66,12364.32,58975.38,1.87,0.111,3.21,6.83,20091030,10242.42,0.32,218.23,1609.38,31.66,9.54,29427,300023,宝德股份,45.12,14.34,37.71,10.13,20.81,272.26,  23.46亿, 677.2亿,0.08,1788.51,36.78
2763,300237,美晨科技,建筑施工,山东,39.05,3.47,8.07,496866.91,373021.0,30310.14,94401.0,1.17,0.301,3.03,5.17,20110629,65737.72,0.81,63.87,140.25,33.6,14.4,20600,300237,美晨科技,37.67,11.31,17.69,7.47,15.57,136.81,  29.30亿, 355.8亿,0.04,843.58,-9.06
2764,002555,三七互娱,互联网,安徽,39.04,4.68,20.85,571944.69,212433.22,27951.94,93326.84,0.45,0.361,2.02,9.31,20110302,115402.01,0.55,12.12,112.52,61.61,20.51,64610,002555,三七互娱,-29.73,26.0,27.73,15.2,18.27,82.43,  12.94亿, 382.1亿,0.05,276.38,-67.29
2765,002096,南岭民爆,化工原料,湖南,107.1,3.71,3.71,413237.22,221714.22,89793.67,64814.6,1.75,0.115,5.85,2.81,20061222,93957.71,2.53,48.71,-51.22,24.23,2.24,16714,002096,南岭民爆,-33.15,23.26,28.09,13.78,15.55,103.85,   8.15亿, 144.4亿,0.02,219.67,-46.97
2766,300433,蓝思科技,元器件,湖南,54.73,2.06,21.82,2238809.25,811055.5,1096996.88,320686.31,1.47,0.38,6.24,4.26,20150318,753157.13,3.45,-16.6,-26.65,25.7,7.46,45796,300433,蓝思科技,-6.49,28.03,32.21,18.7,26.21,72.25,  10.88亿, 482.7亿,0.06,529.05,-19.02
2767,600262,北方股份,汽车整车,内蒙,0.0,1.7,1.7,222221.97,157315.5,39304.32,40393.1,2.38,-0.017,5.84,4.9,20000630,6982.31,0.41,-31.39,62.95,21.16,-0.52,13272,600262,北方股份,-34.0,41.68,48.99,23.44,27.51,109.0,   4.47亿, 133.8亿,0.03,263.06,-27.86
2768,600419,天润乳业,乳制品,新疆,60.41,0.89,1.04,114273.77,37153.96,42625.85,60704.13,5.86,0.721,7.09,8.19,20010628,741.41,0.07,53.86,108.45,30.87,11.51,6195,600419,天润乳业,87.5,30.89,73.87,23.25,57.92,217.72,   4.58亿, 205.8亿,0.04,512.01,-73.32
2769,603901,永创智能,专用机械,浙江,69.21,1.54,4.0,160265.16,112680.47,26891.3,16188.27,0.4,0.17600000000000002,2.19,7.42,20150529,28740.65,0.72,4.69,20.24,32.73,10.27,26661,603901,永创智能,-3.78,16.12,20.39,10.82,15.51,88.45,  16.38亿, 331.0亿,0.06,1063.51,173.65
2770,002374,丽鹏股份,建筑施工,山东,60.49,5.03,8.77,434806.56,223196.3,69739.13,114409.17,1.3,0.104,2.96,2.84,20100318,35774.01,0.41,30.81,31.89,20.23,7.88,42626,002374,丽鹏股份,2.39,7.96,10.46,4.98,8.15,110.04,  46.74亿, 432.9亿,0.05,928.86,111.84
2771,600613,神奇制药,中成药,上海,68.56,4.79,5.34,277016.91,168184.22,35492.56,96933.85,1.81,0.184,4.23,3.97,19920820,66397.03,1.24,-0.14,-33.3,66.16,9.97,35638,600613,神奇制药,-22.76,20.91,23.58,12.62,16.15,86.85,   9.35亿, 148.4亿,0.03,195.0,17.17
2772,000835,长城动漫,影视音像,四川,0.0,3.03,3.27,151569.13,45249.85,15685.05,10362.99,0.32,-0.28600000000000003,1.12,12.82,19990625,-7985.52,-0.24,-17.12,-1119.86,46.61,-40.47,49983,000835,长城动漫,-20.14,17.58,23.48,12.04,14.04,95.02,  19.12亿, 312.3亿,0.04,631.08,-56.23
2773,300421,力星股份,机械基件,江苏,98.42,0.42,1.31,124135.67,89527.32,25779.17,85384.36,6.54,0.37,8.67,4.75,20150217,12242.11,0.94,0.87,0.77,25.35,11.4,10813,300421,力星股份,2.53,37.6,48.4,22.58,38.55,114.35,   6.66亿, 230.5亿,0.03,1584.67,93.13
2774,600176,中国巨石,玻璃,浙江,17.88,19.2,24.32,2359864.25,860134.5,1332653.13,446141.94,1.83,0.469,4.36,2.56,19990422,339399.66,1.4,5.49,49.16,43.92,20.69,54004,600176,中国巨石,4.0,10.51,12.8,7.9,10.93,62.03,  39.67亿, 591.9亿,0.11,206.62,131.21
2775,300113,顺网科技,互联网,浙江,41.64,4.08,6.86,333334.0,143604.7,6213.75,62087.78,0.91,0.578,3.42,9.39,20100827,88525.93,1.29,78.57,117.38,79.92,33.01,35047,300113,顺网科技,-16.85,37.98,50.65,27.75,31.58,82.52,  21.46亿,  1228亿,0.15,526.16,-48.2
2776,002366,台海核电,专用机械,四川,51.21,2.31,4.34,476332.16,232264.77,136472.27,74047.71,1.71,0.816,4.02,13.87,20100312,70897.13,1.64,369.53,600.11,69.13,44.3,17993,002366,台海核电,-6.26,58.67,67.8,39.64,55.0,71.04,   7.42亿, 389.0亿,0.05,321.48,5.68
2777,002201,九鼎新材,玻璃,江苏,547.53,2.39,2.56,243000.0,73625.57,124561.2,44454.71,1.74,0.029,3.46,6.2,20071226,15751.04,0.62,5.97,-44.88,22.33,1.36,17014,002201,九鼎新材,31.25,16.0,24.7,11.3,21.0,118.58,  12.75亿, 207.7亿,0.03,532.46,-48.94
2778,300211,亿通科技,通信设备,江苏,379.93,1.74,3.03,59437.88,35664.12,14884.9,3736.85,0.12,0.028,1.67,8.4,20110505,14500.32,0.48,13.99,10.41,25.44,4.86,14386,300211,亿通科技,13.88,11.67,17.73,7.57,13.29,134.21,  12.34亿, 220.5亿,0.03,711.09,65.03
2779,300350,华鹏飞,仓储物流,深圳,96.61,1.14,2.96,208042.31,65682.5,19380.59,120672.95,4.07,0.234,6.02,5.01,20120821,26393.5,0.89,-16.42,137.94,30.15,16.11,16600,300350,华鹏飞,-17.88,34.46,40.83,21.95,28.3,86.01,  11.12亿, 339.5亿,0.04,978.3,-17.85
2780,600779,水井坊,白酒,四川,41.53,4.89,4.89,195792.47,138018.36,44086.8,39950.6,0.82,0.305,2.85,5.92,19961206,15043.52,0.31,28.38,110.6,74.71,18.77,41764,600779,水井坊,38.64,12.24,19.29,8.76,16.97,120.21,  17.67亿, 261.8亿,0.05,361.66,-36.57
2781,300128,锦富新材,元器件,江苏,4351.1,3.13,4.79,361316.88,181027.92,54136.43,130508.92,2.72,0.003,4.63,3.65,20101013,40601.0,0.85,-17.7,-72.44,11.43,0.07,19633,300128,锦富新材,-20.99,22.11,27.17,11.84,17.47,129.48,  36.56亿, 605.7亿,0.07,1169.46,-14.67
2782,002671,龙泉股份,其他建材,山东,167.25,3.12,4.81,353167.03,203526.67,63065.95,121059.65,2.52,0.059,4.29,3.08,20120426,33051.28,0.69,46.08,3.77,33.01,5.37,32153,002671,龙泉股份,-27.1,17.97,19.59,9.08,13.1,115.75,  19.72亿, 260.4亿,0.03,631.25,-38.53
2783,600753,东方银星,批发业,河南,0.0,1.28,1.28,20933.92,20675.88,58.04,14144.52,1.11,-0.035,1.06,34.46,19960927,-13395.55,-1.05,1629.81,-110.1,0.27,-18.92,9562,600753,东方银星,10.19,31.29,42.1,23.43,34.48,79.68,   6.38亿, 202.1亿,0.04,498.33,-36.7
2784,000701,厦门信达,综合类,福建,52.96,2.9,4.07,1995207.38,1684990.0,115830.13,199054.02,4.9,0.05,12.24,1.37,19970226,65987.31,1.62,40.25,44.99,3.38,0.35,39404,000701,厦门信达,-24.86,21.76,30.05,14.55,16.35,106.53,  27.57亿, 522.2亿,0.06,951.84,-49.88
2785,002210,飞马国际,仓储物流,深圳,89.86,7.57,9.72,1809546.63,1765198.0,9881.62,112159.31,1.15,0.146,2.57,6.79,20080130,34765.71,0.36,11.07,6.54,0.65,0.41,24246,002210,飞马国际,-2.56,17.95,20.81,11.86,17.49,75.46,  21.84亿, 423.6亿,0.05,288.63,-76.33
2786,600149,廊坊发展,综合类,河北,0.0,3.8,3.8,21859.71,4967.85,2795.65,10597.37,0.28,-0.04,0.51,55.68,19991014,-33930.4,-0.89,275.67,-663.01,25.01,-92.69,100404,600149,廊坊发展,79.93,15.35,38.84,9.45,27.62,311.01,  58.94亿,  1469亿,0.28,1550.39,7.94
2787,300388,国祯环保,环境保护,安徽,80.7,1.46,3.06,497671.81,157117.91,23065.84,74169.7,2.43,0.27,4.76,5.78,20140801,50075.19,1.64,25.55,83.96,33.63,8.59,26823,300388,国祯环保,-30.5,37.9,37.44,19.25,26.34,94.49,  11.41亿, 280.9亿,0.03,782.99,5.25
2788,601789,宁波建工,建筑施工,浙江,39.62,9.76,9.76,1296924.38,1119214.13,58679.96,51577.1,0.53,0.135,2.44,2.93,20110816,80689.25,0.83,-2.96,-8.54,8.14,1.54,28447,601789,宁波建工,22.34,5.73,8.46,3.62,7.01,133.7,  35.23亿, 318.8亿,0.06,360.93,-37.66
2789,600898,三联商社,电器连锁,山东,364.24,2.53,2.53,69258.86,51030.87,11478.45,4507.93,0.18,0.036000000000000004,1.44,12.28,19960418,3893.56,0.15,-3.64,-58.38,12.98,1.44,31330,600898,三联商社,26.93,13.48,20.52,11.72,17.11,75.09,  18.69亿, 289.5亿,0.06,740.17,-69.3
2790,300173,智慧松德,轻工机械,广东,179.84,3.13,5.86,223092.02,121803.36,14106.1,81742.11,1.39,0.08199999999999999,2.76,7.17,20110201,19532.01,0.33,-15.77,12.94,33.3,16.56,23153,300173,智慧松德,11.27,17.12,21.39,11.15,19.05,91.84,   8.59亿, 140.0亿,0.02,274.64,-80.61
2791,300085,银之杰,软件服务,深圳,266.04,3.29,6.84,144435.91,90548.6,1126.7,5034.78,0.07,0.07400000000000001,1.37,19.05,20100526,18248.17,0.27,61.32,22.96,39.57,7.77,59967,300085,银之杰,-43.64,44.59,55.36,23.31,25.13,137.49,  38.05亿,  1471亿,0.18,1156.69,-48.03
2792,002628,成都路桥,建筑施工,四川,305.45,6.8,7.37,563923.44,403112.41,5608.35,83869.86,1.14,0.022,3.56,2.54,20111103,91426.71,1.24,50.1,-39.07,2.15,1.18,48787,002628,成都路桥,28.39,7.01,10.34,6.44,9.0,60.56,  46.91亿, 372.5亿,0.04,689.5,7.28
2793,300499,高澜股份,专用机械,广东,204.07,0.3,1.2,101317.65,76697.11,12882.19,21531.49,1.79,0.2,4.67,11.18,20160202,20656.67,1.72,44.77,22.13,38.47,7.03,13113,300499,高澜股份,341.44,11.27,65.0,13.55,49.75,379.7,   6.08亿, 437.8亿,0.05,2024.68,101609.16
2794,300170,汉得信息,软件服务,上海,54.04,6.48,8.62,246145.95,189975.34,30915.19,57696.96,0.67,0.2,2.47,5.61,20110201,74677.31,0.87,32.02,12.64,35.05,14.27,57868,300170,汉得信息,-29.03,19.15,22.18,11.39,13.59,94.73,  63.80亿, 952.4亿,0.11,984.57,-29.14
2795,600084,中葡股份,红黄药酒,新疆,0.0,9.98,11.24,338557.5,270158.0,22002.67,270840.09,2.41,-0.062,2.12,5.22,19970711,-153547.42,-1.37,-1.64,33.52,55.62,-35.44,86119,600084,中葡股份,36.18,8.43,12.75,4.55,11.48,180.22,  92.82亿, 807.7亿,0.15,929.91,50.7
2796,002712,思美传媒,广告包装,浙江,70.52,0.89,2.86,258987.05,178002.73,624.08,65227.85,2.28,0.36,5.05,6.56,20140123,54159.2,1.89,51.23,70.23,11.83,3.78,20959,002712,思美传媒,-7.26,34.45,50.28,23.96,31.95,109.85,   4.92亿, 271.3亿,0.03,550.15,130.24
2797,000823,超声电子,元器件,广东,44.38,5.37,5.37,461569.66,276517.56,159290.69,142463.91,2.65,0.209,5.5,2.25,19971008,77328.65,1.44,-4.7,27.23,19.92,4.34,37951,000823,超声电子,2.72,11.76,13.97,7.18,12.08,94.57,  54.09亿, 560.4亿,0.07,1007.44,-69.49
2798,601628,中国人寿,保险,北京,39.83,208.24,282.65,268115616.0,0.0,1831400.0,5498000.0,1.95,0.47,10.93,2.33,20070109,12101300.0,4.28,7.65,-60.02,0.0,2.96,166454,601628,中国人寿,-4.26,26.3,30.78,18.61,25.18,65.39,  34.30亿, 805.3亿,0.15,16.47,-11.24
2799,600623,华谊集团,汽车配件,上海,100.42,6.46,21.17,3459739.25,1556458.25,1167624.0,897011.88,4.24,0.128,7.57,2.26,19921204,455800.0,2.15,15.13,-40.82,6.43,0.91,55446,600623,华谊集团,-19.93,21.12,28.07,12.87,16.91,118.1,  16.23亿, 344.2亿,0.07,251.13,-10.51
2800,300196,长海股份,玻璃,江苏,31.88,1.07,2.12,306356.75,165977.67,110244.01,118523.38,5.58,0.915,10.4,3.74,20110329,74827.86,3.53,21.96,22.69,33.05,14.92,5876,300196,长海股份,18.54,32.14,45.4,26.05,38.1,74.28,   6.01亿, 216.0亿,0.03,562.03,-57.43
2801,002333,罗普斯金,铝,江苏,39.23,4.85,5.03,176285.47,67347.07,61882.95,45438.65,0.9,0.273,3.1,4.62,20100112,51924.2,1.03,-7.08,50.84,11.83,18.71,17050,002333,罗普斯金,44.13,9.79,16.29,8.35,14.11,95.09,  13.96亿, 202.9亿,0.02,287.76,92.91
2802,300017,网宿科技,电信运营,上海,38.82,5.06,7.93,809832.63,707131.63,63227.6,370311.91,4.67,1.2,8.74,6.84,20091030,223881.75,2.82,60.2,64.16,42.92,28.43,34222,300017,网宿科技,-4.69,60.8,76.5,44.87,57.95,70.49,  25.32亿,  1579亿,0.19,500.37,-13.1
2803,002649,博彦科技,软件服务,北京,49.88,1.32,1.77,260668.05,147016.17,19348.31,124919.32,7.07,0.69,10.4,4.24,20120106,60149.4,3.4,8.89,-12.13,34.03,8.24,28064,002649,博彦科技,-27.19,57.86,63.76,32.93,42.13,93.62,  13.75亿, 587.2亿,0.07,1041.55,-55.17
2804,300300,汉鼎宇佑,软件服务,浙江,192.14,2.59,4.59,312746.91,201781.81,7115.56,138303.84,3.01,0.11,4.77,5.37,20120319,31611.15,0.69,-20.26,-40.74,26.11,11.27,15774,300300,汉鼎宇佑,-7.01,27.12,34.71,19.24,25.22,80.41,  13.81亿, 378.8亿,0.05,534.14,-34.76
2805,000712,锦龙股份,多元金融,广东,61.33,8.3,8.96,2332164.0,1841381.75,5876.37,71395.3,0.8,0.304,3.99,6.24,19970415,173612.13,1.94,8958.43,-63.46,99.69,16.62,72684,000712,锦龙股份,-9.93,27.1,31.25,16.28,24.41,91.95,  45.44亿, 984.5亿,0.12,547.7,41.06
2806,300531,优博讯,软件服务,深圳,253.81,0.2,0.8,59338.19,57618.88,587.3,22743.67,2.84,0.6,6.62,23.83,20160809,21307.4,2.66,0.0,0.0,39.36,17.58,19300,300531,优博讯,799.6,17.63,168.88,21.16,158.6,698.11,   2.72亿, 323.3亿,0.04,1360.22,283509.03
2807,002035,华帝股份,家用电器,广东,39.04,3.35,3.63,324961.69,221878.02,57566.88,40460.23,1.11,0.56,4.37,6.61,20040901,69770.86,1.92,18.41,51.69,41.17,6.45,9427,002035,华帝股份,75.98,15.74,29.66,12.34,27.7,140.36,   8.88亿, 184.2亿,0.02,265.03,-56.03
2808,002290,禾盛新材,家用电器,江苏,160.86,1.52,2.43,190298.06,148043.2,23906.39,77525.31,3.19,0.13,4.96,4.86,20090903,14377.3,0.59,-13.69,-9.65,16.26,3.79,18175,002290,禾盛新材,-37.66,37.97,39.42,17.04,23.67,131.34,  15.41亿, 389.3亿,0.05,1014.09,-73.95
2809,300400,劲拓股份,专用机械,深圳,140.26,0.59,1.2,55607.81,47988.03,4703.01,8372.94,0.7,0.25,3.4,13.78,20141010,18125.67,1.51,9.41,14.59,39.39,13.29,9830,300400,劲拓股份,30.79,35.01,51.73,21.21,45.79,143.89,  11.75亿, 398.9亿,0.05,2000.33,45.26
2810,300545,联得装备,专用机械,深圳,230.12,0.18,0.71,55374.18,51998.12,1448.91,22213.5,3.12,0.42,6.31,15.5,20160928,13963.02,1.96,0.0,0.0,27.36,13.45,32454,300545,联得装备,476.85,16.2,112.3,21.38,93.45,425.26,   1.30亿, 127.0亿,0.02,730.52,204909.0
2811,300325,德威新材,塑料,江苏,103.79,7.94,10.17,319041.13,248537.17,37504.78,5960.08,0.06,0.06,1.43,5.12,20120601,37955.34,0.37,22.5,5.29,13.12,3.86,20358,300325,德威新材,-2.75,7.27,9.31,5.18,7.07,79.73,  18.87亿, 243.7亿,0.03,237.52,76.64
2812,600728,佳都科技,软件服务,广东,9879.0,13.09,15.3,393228.94,326836.16,7726.83,111346.32,0.73,0.001,1.66,5.57,19960716,-17294.75,-0.11,7.42,107.65,14.49,0.07,72583,600728,佳都科技,-37.0,14.27,15.72,7.28,8.99,115.93,  45.34亿, 623.5亿,0.12,346.28,-10.76
2813,300068,南都电源,电气设备,浙江,48.93,5.81,7.84,907066.0,632979.31,159781.97,395936.44,5.05,0.37,7.29,2.81,20100421,88737.93,1.13,41.72,75.12,15.79,5.0,41558,300068,南都电源,8.59,18.5,26.91,12.65,20.09,112.73,  39.40亿, 767.7亿,0.09,678.06,-76.48
2814,002164,宁波东力,电气设备,浙江,697.46,4.14,4.46,185130.67,78142.3,68222.0,43837.55,0.98,0.011,2.43,4.34,20070823,15870.3,0.36,9.55,306.29,24.72,1.38,41721,002164,宁波东力,6.1,9.51,12.45,8.34,10.09,49.28,  14.45亿, 147.5亿,0.02,348.66,-3.83
2815,300141,和顺电气,电气设备,江苏,215.73,1.09,1.67,90944.4,72224.92,9124.03,30277.35,1.81,0.1,4.14,6.33,20101112,19390.25,1.16,35.84,3.18,28.4,5.51,21012,300141,和顺电气,-5.69,26.53,39.88,15.38,25.02,159.3,  16.79亿, 468.0亿,0.06,1546.76,-79.02
2816,600491,龙元建设,建筑施工,浙江,57.51,9.48,12.62,2675522.5,2504493.0,30110.44,147892.73,1.17,0.162,4.09,3.03,20040524,183081.25,1.45,-6.65,34.84,7.47,1.95,48622,600491,龙元建设,28.4,9.33,14.5,5.48,11.98,164.6,  44.35亿, 429.4亿,0.08,467.99,14.55
2817,002174,游族网络,互联网,福建,50.95,2.8,8.61,444185.0,136050.06,71151.43,18850.5,0.22,0.419,2.9,9.82,20070925,138822.31,1.61,68.31,5.91,45.95,20.62,47896,002174,游族网络,-5.24,29.78,49.91,23.61,28.22,111.39,  18.51亿, 781.2亿,0.09,661.81,58.79
2818,600070,浙江富润,纺织,浙江,612.97,3.57,3.57,193289.84,72297.86,39937.15,3291.73,0.09,0.016,2.37,5.66,19970604,5816.89,0.16,2.62,1109.88,16.3,0.96,25118,600070,浙江富润,40.4,9.48,17.77,9.96,13.31,78.41,  20.11亿, 277.6亿,0.05,563.98,-70.53
2819,603716,塞力斯,医药商业,湖北,114.64,0.13,0.51,77416.15,59829.63,13797.23,18963.81,3.72,0.978,13.37,11.18,20161031,26613.4,5.22,0.0,0.0,34.44,10.88,11885,603716,塞力斯,265.01,38.75,167.9,42.63,141.44,293.85,   4247万,  62.0亿,0.01,333.36,108232.94
2820,600804,鹏博士,电信运营,四川,41.09,13.9,14.14,2013079.75,444738.59,1117276.25,211604.38,1.5,0.44,4.3,5.47,19940103,240043.3,1.7,15.24,1.6,57.98,9.15,84723,600804,鹏博士,4.94,22.48,25.76,15.8,23.59,63.04,  50.33亿,  1041亿,0.2,362.18,-35.63
2821,600136,当代明诚,影视音像,湖北,134.64,2.41,4.87,319253.31,155927.16,695.98,168620.16,3.46,0.12,4.75,4.27,19980303,12807.05,0.26,47.72,61.68,55.19,21.24,19188,600136,当代明诚,-40.95,34.38,37.5,17.89,20.3,109.61,  10.51亿, 340.1亿,0.06,436.14,39.79
2822,600963,岳阳林纸,造纸,湖南,345.26,10.43,10.43,1510573.88,708666.0,458169.09,405118.97,3.88,0.018000000000000002,5.03,1.63,20040525,-508.53,0.0,-23.12,107.09,16.49,0.54,56602,600963,岳阳林纸,-9.34,8.78,9.38,5.08,7.96,84.65,  54.57亿, 386.3亿,0.07,523.17,-71.35
2823,002722,金轮股份,纺织机械,江苏,84.08,0.46,1.75,220530.95,118576.2,29330.81,111009.1,6.33,0.59,9.34,6.84,20140128,31473.59,1.79,296.19,125.41,20.92,7.66,21020,002722,金轮股份,90.83,33.59,78.79,22.62,64.1,248.32,  17.50亿, 767.2亿,0.09,3826.91,-61.43
2824,600396,金山股份,火力发电,辽宁,29.95,8.13,14.73,2022941.38,191174.7,1659371.0,137385.34,0.93,0.14,2.59,2.17,20010328,83705.21,0.57,-13.62,-18.86,23.5,4.31,88264,600396,金山股份,-22.51,7.02,7.44,4.43,5.44,67.95,  25.62亿, 140.7亿,0.03,315.23,-12.19
2825,300409,道氏技术,陶瓷,广东,78.37,0.88,2.15,170156.63,107062.38,21715.43,62956.88,2.93,0.39,5.36,7.5,20141203,27806.25,1.29,36.08,65.72,39.64,14.64,15750,300409,道氏技术,34.51,28.6,62.3,24.14,38.47,158.08,   7.28亿, 387.2亿,0.05,822.84,-12.74
2826,300426,唐德影视,影视音像,浙江,91.36,1.37,4.0,232178.17,189105.72,653.1,35012.59,0.88,0.247,2.41,12.49,20150217,42364.81,1.06,25.31,36.63,49.22,24.47,15408,300426,唐德影视,-14.4,33.41,36.99,20.24,28.6,82.76,   6.27亿, 322.1亿,0.04,458.56,-23.38
2827,002175,东方网络,电器仪表,广西,413.24,5.18,7.54,283654.41,118724.47,14565.54,52617.11,0.7,0.032,1.87,9.53,20071012,10656.2,0.14,63.52,28.35,42.68,6.45,39143,002175,东方网络,-21.19,22.27,29.45,13.6,17.55,116.54,  21.67亿, 856.9亿,0.1,418.31,193.77
2828,600129,太极集团,中成药,重庆,6.97,4.27,4.27,976633.69,517226.84,176929.02,21943.88,0.51,2.1790000000000003,3.73,5.43,19971118,64576.25,1.51,5.85,358.8,29.75,16.27,53839,600129,太极集团,-8.3,21.56,24.11,12.8,19.77,88.36,  22.43亿, 418.1亿,0.08,525.47,34.72
2829,002801,微光股份,电气设备,浙江,113.63,0.15,0.59,80620.93,65834.68,11054.35,27533.98,4.68,1.44,12.19,14.9,20160622,34820.06,5.91,0.0,0.0,33.98,22.36,14659,002801,微光股份,654.11,23.21,198.0,30.7,175.03,544.95,   2.36亿, 395.3亿,0.05,1606.42,109948.32
2830,000038,深大通,广告包装,深圳,118.51,0.38,3.27,626014.19,367957.34,7768.12,447563.34,13.7,0.48,15.02,3.5,19940808,10002.86,0.31,300.98,9698.6,33.65,16.89,13566,000038,深大通,8.86,47.5,65.01,44.02,51.71,47.68,   4.82亿, 259.4亿,0.03,1277.4,-72.12
2831,300278,华昌达,专用机械,湖北,108.05,2.24,5.45,396999.81,252720.95,28476.52,69121.21,1.27,0.14,2.85,7.08,20111216,30522.35,0.56,21.56,-7.55,18.86,4.81,14180,300278,华昌达,6.4,18.6,24.07,12.3,19.79,95.69,  17.30亿, 306.8亿,0.04,773.74,-38.98
2832,600598,北大荒,种植业,黑龙江,20.32,17.78,17.78,793724.94,348846.06,371520.44,242022.13,1.36,0.448,3.32,3.66,20020329,51880.37,0.29,-11.25,-4.58,76.48,33.6,97333,600598,北大荒,-15.03,14.24,16.11,8.79,12.1,83.28,  47.02亿, 544.3亿,0.1,264.49,31.52
2833,603021,山东华鹏,玻璃,山东,112.28,0.64,1.23,274050.09,100052.88,41927.94,80333.88,6.53,0.44,10.95,5.41,20150423,39773.15,3.23,-7.66,14.02,33.34,9.37,9170,603021,山东华鹏,3.75,53.08,67.79,29.75,55.07,127.87,   6.17亿, 286.2亿,0.05,964.52,183.9
2834,300375,鹏翎股份,汽车配件,天津,36.19,0.79,1.86,149041.75,87048.93,37267.85,35527.4,1.91,0.526,6.44,3.95,20140127,57843.71,3.11,5.67,15.75,30.29,12.82,10099,300375,鹏翎股份,13.58,21.5,29.7,14.6,24.42,103.42,   7.64亿, 171.8亿,0.02,969.28,25.31
2835,300071,华谊嘉信,广告包装,北京,46.65,4.29,6.83,344547.75,182876.56,3516.68,880.57,0.01,0.184,1.74,6.59,20100421,42716.7,0.63,3.76,12.92,17.62,4.97,26866,300071,华谊嘉信,-12.22,12.6,16.07,8.57,11.06,87.51,  23.33亿, 278.1亿,0.03,543.44,-58.06
2836,002289,*ST宇顺,元器件,深圳,0.0,1.47,1.87,199699.52,135008.67,46604.68,179869.52,9.63,-1.163,1.89,14.32,20090903,-165009.11,-8.83,-55.42,-9843.82,6.38,-21.14,25173,002289,*ST宇顺,-4.3,27.9,37.51,19.55,26.7,91.87,  11.32亿, 312.6亿,0.04,770.25,-76.36
2837,603600,永艺股份,家居用品,浙江,50.15,0.42,1.0,88412.0,55102.76,23819.73,20287.84,2.03,0.852,5.88,9.7,20150123,27010.65,2.7,16.98,15.2,20.64,8.57,16424,603600,永艺股份,-32.24,82.02,85.0,37.2,55.58,128.49,   6.39亿, 351.5亿,0.07,1526.51,-76.41
2838,002677,浙江美大,家用电器,浙江,47.26,2.8,6.46,124610.42,83303.31,32838.32,3237.0,0.05,0.19,1.67,7.2,20120525,33608.98,0.52,31.87,34.07,54.21,28.87,25556,002677,浙江美大,-7.0,12.71,15.51,7.99,11.82,94.12,  13.63亿, 205.5亿,0.02,486.89,-70.39
2839,300061,康耐特,医疗保健,上海,249.8,1.44,5.25,90256.24,56268.31,27302.51,5213.68,0.1,0.08199999999999999,1.95,14.09,20100319,17786.32,0.34,12.87,24.5,33.45,7.81,7172,300061,康耐特,141.2,11.31,31.66,12.44,27.28,154.5,  12.08亿, 297.8亿,0.04,836.63,-63.01
2840,002248,华东数控,机床制造,山东,0.0,2.37,3.07,203189.81,77623.25,85244.18,73444.4,2.39,-0.376,2.47,5.31,20080612,-35230.55,-1.15,-5.94,-0.75,-12.6,-95.81,34731,002248,华东数控,-16.28,15.48,20.48,8.79,12.96,132.99,  28.58亿, 382.4亿,0.05,1206.7,-55.0
